"Año","Nivel de experiencia","Tipo de contrato","Rol","Moneda de pago","Salario en USD","Residencia del empleado","Modalidad de trabajo","Ubicación de la empresa","Tamaño de la compañía"
"2023","Intermedio","Tiempo completo","Otro","Dólar americano",200000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",145000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",100000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2023","Ejecutivo","Tiempo completo","Ingeniero de datos","Dólar americano",145000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2023","Ejecutivo","Tiempo completo","Ingeniero de datos","Dólar americano",115000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Científico de datos","Dólar americano",203500,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Científico de datos","Dólar americano",152000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Científico de datos","Dólar americano",239000,"Estados Unidos","Presencial","Estados Unidos","Grande"
"2023","Senior","Tiempo completo","Científico de datos","Dólar americano",122900,"Estados Unidos","Presencial","Estados Unidos","Grande"
"2023","Senior","Tiempo completo","Científico de datos","Dólar americano",237000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Científico de datos","Dólar americano",145000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Otro","Dólar americano",191765,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Otro","Dólar americano",134236,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Ingeniero de análisis","Dólar americano",190000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Ingeniero de análisis","Dólar americano",112000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Científico de datos","Euro",88256,"España","Remota","Reino Unido","Grande"
"2023","Junior","Tiempo completo","Ingeniero de datos","Dólar americano",85000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2023","Junior","Tiempo completo","Ingeniero de datos","Dólar americano",65000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Analista de datos","Dólar americano",135000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Analista de datos","Dólar americano",105500,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Otro","Dólar americano",293000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Otro","Dólar americano",185000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Analista de datos","Dólar americano",80000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Analista de datos","Dólar americano",70000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",220000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",160000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Científico de datos","Dólar americano",175000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Científico de datos","Dólar americano",145000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Analista de datos","Dólar americano",200000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Analista de datos","Dólar americano",148500,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Científico de datos","Euro",48289,"España","Presencial","España","Mediana"
"2023","Senior","Tiempo completo","Científico de datos","Euro",38631,"España","Presencial","España","Mediana"
"2023","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",240500,"Estados Unidos","Presencial","Estados Unidos","Grande"
"2023","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",123700,"Estados Unidos","Presencial","Estados Unidos","Grande"
"2023","Senior","Tiempo completo","Ingeniero de análisis","Dólar americano",152900,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Ingeniero de análisis","Dólar americano",117100,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Ingeniero de análisis","Dólar americano",173000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Ingeniero de análisis","Dólar americano",113000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Otro","Dólar americano",260000,"Estados Unidos","Presencial","Estados Unidos","Grande"
"2023","Senior","Tiempo completo","Otro","Dólar americano",136000,"Estados Unidos","Presencial","Estados Unidos","Grande"
"2023","Ejecutivo","Tiempo completo","Ingeniero de datos","Dólar americano",175000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2023","Ejecutivo","Tiempo completo","Ingeniero de datos","Dólar americano",110000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Otro","Dólar americano",260000,"Estados Unidos","Presencial","Estados Unidos","Grande"
"2023","Senior","Tiempo completo","Otro","Dólar americano",136000,"Estados Unidos","Presencial","Estados Unidos","Grande"
"2023","Senior","Tiempo completo","Investigador científico","Dólar americano",130000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Investigador científico","Dólar americano",110000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Otro","Dólar americano",205000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Otro","Dólar americano",184000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Analista de datos","Dólar americano",149500,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Analista de datos","Dólar americano",127075,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Científico de datos","Dólar americano",195000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Científico de datos","Dólar americano",160000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",219535,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",146115,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Científico de datos","Dólar americano",170000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Científico de datos","Dólar americano",135000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Científico de datos","Dólar americano",175000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Científico de datos","Dólar americano",145000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Científico de datos","Dólar americano",199000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Científico de datos","Dólar americano",162000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Otro","Dólar americano",222200,"Estados Unidos","Presencial","Estados Unidos","Grande"
"2023","Senior","Tiempo completo","Otro","Dólar americano",136000,"Estados Unidos","Presencial","Estados Unidos","Grande"
"2023","Ejecutivo","Tiempo completo","Ingeniero de análisis","Dólar americano",221000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2023","Ejecutivo","Tiempo completo","Ingeniero de análisis","Dólar americano",153000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Analista de datos","Dólar americano",187000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Analista de datos","Dólar americano",128000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Investigador científico","Dólar americano",210000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Investigador científico","Dólar americano",136000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Científico de datos","Dólar americano",175000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Científico de datos","Dólar americano",100000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",179000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",109000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Científico de datos","Dólar americano",245000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Científico de datos","Dólar americano",180000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Analista de datos","Dólar americano",142000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Analista de datos","Dólar americano",75000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Otro","Dólar americano",198800,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Otro","Dólar americano",105200,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Analista de datos","Dólar americano",125000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Analista de datos","Dólar americano",112000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Científico de datos","Dólar americano",210000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Científico de datos","Dólar americano",155000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Otro","Dólar americano",115000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Otro","Dólar americano",86000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Científico de datos","Dólar americano",165000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Científico de datos","Dólar americano",140000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Analista de datos","Dólar americano",139000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Analista de datos","Dólar americano",106000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2023","Junior","Tiempo completo","Analista de datos","Dólar canadiense",40663,"Canadá","Presencial","Canadá","Grande"
"2022","Senior","Tiempo completo","Otro","Dólar americano",275000,"Canadá","Presencial","Canadá","Pequeña"
"2023","Senior","Independiente","Otro","Dólar americano",50000,"Otro","Parcialmente remota","Otro","Pequeña"
"2023","Intermedio","Tiempo completo","Ingeniero de aprendizaje automático","Dólar americano",280700,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2023","Intermedio","Tiempo completo","Ingeniero de aprendizaje automático","Dólar americano",150450,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2023","Junior","Tiempo completo","Científico de datos","Dólar canadiense",51753,"Canadá","Remota","Canadá","Grande"
"2023","Senior","Tiempo completo","Arquitecto de datos","Dólar americano",250500,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Arquitecto de datos","Dólar americano",159500,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",145000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",115000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Analista de datos","Dólar americano",140000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Analista de datos","Dólar americano",120000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2023","Junior","Tiempo completo","Científico de datos","Dólar americano",130001,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2023","Junior","Tiempo completo","Científico de datos","Dólar americano",71907,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2023","Intermedio","Tiempo completo","Científico de datos","Dólar americano",93918,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2023","Intermedio","Tiempo completo","Científico de datos","Dólar americano",51962,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2023","Senior","Tiempo completo","Analista de datos","Dólar americano",175000,"Canadá","Remota","Canadá","Mediana"
"2023","Senior","Tiempo completo","Analista de datos","Dólar americano",135000,"Canadá","Remota","Canadá","Mediana"
"2023","Junior","Tiempo completo","Ingeniero de datos","Dólar americano",85000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2023","Junior","Tiempo completo","Ingeniero de datos","Dólar americano",65000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
